Date,Store_ID,Item_ID,Sales,Promotion,Holiday,Region,Temperature,Fuel_Price
2023-03-07,4,101,22,No,Yes,East,39,2.53
2023-03-07,4,102,54,No,Yes,North,23,4.09
2023-03-07,4,103,49,No,Yes,South,21,2.93
2023-03-07,4,104,59,Yes,Yes,West,29,3.6
2023-03-07,4,105,90,No,Yes,North,39,2.78
2023-03-07,5,101,22,Yes,No,South,31,4.19
2023-03-07,5,102,21,Yes,Yes,East,26,2.72
2023-03-07,5,103,55,Yes,Yes,South,34,4.19
2023-03-07,5,104,70,Yes,Yes,East,20,2.96
2023-03-07,5,105,97,No,No,West,38,3.45
2023-03-08,1,101,26,Yes,No,South,37,2.52
2023-03-08,1,102,55,Yes,No,West,29,3.56
2023-03-08,1,103,44,Yes,No,North,39,3.67
2023-03-08,1,104,71,Yes,Yes,North,30,4.42
2023-03-08,1,105,73,No,No,East,39,2.98
2023-03-08,2,101,68,Yes,Yes,South,20,3.22
2023-03-08,2,102,97,No,Yes,West,21,3.15
2023-03-08,2,103,96,No,Yes,East,32,3.67
2023-03-08,2,104,28,No,Yes,North,29,4.4
2023-03-08,2,105,21,No,Yes,South,23,4.17
2023-03-08,3,101,43,Yes,No,North,40,2.58
2023-03-08,3,102,43,No,No,East,34,2.67
2023-03-08,3,103,57,No,No,North,29,3.39
2023-03-08,3,104,94,Yes,Yes,South,32,2.9
2023-03-08,3,105,31,No,Yes,North,26,4.33
2023-03-08,4,101,57,Yes,Yes,North,30,2.58
2023-03-08,4,102,84,No,No,East,34,2.84
2023-03-08,4,103,71,No,Yes,North,21,3.36
2023-03-08,4,104,50,Yes,No,South,30,4.26
2023-03-08,4,105,27,No,No,North,27,3.27
2023-03-08,5,101,41,Yes,Yes,North,31,4.42
2023-03-08,5,102,22,No,No,West,36,4.07
2023-03-08,5,103,60,Yes,Yes,North,28,2.54
2023-03-08,5,104,35,No,Yes,North,29,3.68
2023-03-08,5,105,75,Yes,Yes,East,23,2.94
2023-03-09,1,101,100,Yes,Yes,North,39,4.07
2023-03-09,1,102,75,No,Yes,North,36,4.12
2023-03-09,1,103,29,No,No,West,35,3.84
2023-03-09,1,104,100,No,No,West,29,3.78
2023-03-09,1,105,98,Yes,No,North,28,4.23
2023-03-09,2,101,69,No,Yes,South,23,3.54
2023-03-09,2,102,47,No,No,East,24,2.86
2023-03-09,2,103,31,Yes,Yes,North,39,2.81
2023-03-09,2,104,30,No,Yes,South,26,3.02
2023-03-09,2,105,24,Yes,No,East,33,3.79
2023-03-09,3,101,90,No,No,East,24,4.01
2023-03-09,3,102,92,Yes,Yes,South,24,4.38
2023-03-09,3,103,54,Yes,Yes,South,30,3.04
2023-03-09,3,104,90,Yes,No,West,40,4.14
2023-03-09,3,105,31,Yes,No,East,36,3.21
2023-03-09,4,101,58,No,No,South,20,4.48
2023-03-09,4,102,60,No,No,South,33,2.57
2023-03-09,4,103,34,Yes,No,South,29,3.26
2023-03-09,4,104,91,Yes,No,East,29,2.95
2023-03-09,4,105,86,No,Yes,East,33,2.51
2023-03-09,5,101,92,No,Yes,West,31,3.52
2023-03-09,5,102,27,No,No,South,24,2.82
2023-03-09,5,103,33,No,Yes,South,29,2.9
2023-03-09,5,104,53,Yes,No,West,33,3.59
2023-03-09,5,105,62,Yes,No,East,35,4.14
2023-03-10,1,101,97,Yes,Yes,West,33,3.7
2023-03-10,1,102,73,Yes,Yes,West,30,2.93
2023-03-10,1,103,25,No,Yes,West,21,3.91
2023-03-10,1,104,57,Yes,No,North,33,2.52
2023-03-10,1,105,76,No,Yes,South,35,3.68
2023-03-10,2,101,60,No,Yes,West,40,3.62
2023-03-10,2,102,49,Yes,No,West,24,4.39
2023-03-10,2,103,97,Yes,No,North,40,3.62
2023-03-10,2,104,68,Yes,No,East,28,3.89
2023-03-10,2,105,31,Yes,No,East,22,4.01
2023-03-10,3,101,76,No,Yes,East,28,4.2
2023-03-10,3,102,62,Yes,Yes,East,32,2.72
2023-03-10,3,103,70,Yes,No,West,21,3.29
2023-03-10,3,104,89,Yes,Yes,North,37,4.03
2023-03-10,3,105,83,Yes,No,North,23,3.44
2023-03-10,4,101,49,No,No,North,22,2.71
2023-03-10,4,102,37,Yes,Yes,North,35,3.93
2023-03-10,4,103,32,No,Yes,West,30,3.56
2023-03-10,4,104,56,Yes,No,North,21,3.01
2023-03-10,4,105,45,Yes,Yes,West,26,2.84
2023-03-10,5,101,90,No,Yes,South,23,3.02
2023-03-10,5,102,66,No,No,East,23,3.32
2023-03-10,5,103,82,Yes,Yes,North,34,4.23
2023-03-10,5,104,39,No,Yes,East,28,3.06
2023-03-10,5,105,80,No,No,East,29,3.41
2023-03-11,1,101,31,Yes,No,North,26,2.51
2023-03-11,1,102,80,Yes,No,East,34,3.79
2023-03-11,1,103,47,No,No,West,28,3.11
2023-03-11,1,104,97,Yes,Yes,South,40,2.84
2023-03-11,1,105,70,Yes,No,South,37,2.91
2023-03-11,2,101,95,No,Yes,West,22,2.68
2023-03-11,2,102,47,No,No,North,20,4.36
2023-03-11,2,103,51,No,Yes,East,38,3.8
2023-03-11,2,104,97,No,Yes,West,33,3.76
2023-03-11,2,105,98,No,Yes,East,32,3.7
2023-03-11,3,101,48,Yes,No,West,23,3.42
2023-03-11,3,102,60,No,No,North,21,2.86
2023-03-11,3,103,50,No,Yes,West,24,3.18
2023-03-11,3,104,52,Yes,Yes,South,33,3.19
2023-03-11,3,105,36,No,No,East,21,2.69
2023-03-11,4,101,98,No,No,West,29,2.89
2023-03-11,4,102,80,Yes,Yes,West,31,3.04
2023-03-11,4,103,70,No,No,East,30,3.72
2023-03-11,4,104,52,Yes,Yes,West,24,4.39
2023-03-11,4,105,58,No,No,North,27,3.01
2023-03-11,5,101,55,No,No,South,21,4.31
2023-03-11,5,102,29,No,Yes,East,34,2.63
2023-03-11,5,103,30,No,Yes,North,25,3.5
2023-03-11,5,104,73,Yes,No,East,26,3.31
2023-03-11,5,105,59,No,Yes,North,35,4.32
2023-03-12,1,101,54,No,Yes,East,21,4.08
2023-03-12,1,102,84,Yes,No,West,32,3.26
2023-03-12,1,103,61,Yes,No,South,21,4.46
2023-03-12,1,104,78,No,No,East,35,4.2
2023-03-12,1,105,77,No,No,East,26,3.85
2023-03-12,2,101,80,Yes,No,North,26,2.56
2023-03-12,2,102,97,No,No,East,33,4.39
2023-03-12,2,103,43,No,No,West,23,2.56
2023-03-12,2,104,75,No,Yes,West,36,3.06
2023-03-12,2,105,88,Yes,No,North,20,2.67
2023-03-12,3,101,96,No,Yes,North,25,3.55
2023-03-12,3,102,60,Yes,No,East,35,3.38
2023-03-12,3,103,89,Yes,No,North,35,3.61
2023-03-12,3,104,80,No,Yes,North,25,2.73
2023-03-12,3,105,81,Yes,No,South,24,3.3
2023-03-12,4,101,75,Yes,No,West,24,4.37
2023-03-12,4,102,25,No,Yes,North,39,3.98
2023-03-12,4,103,94,No,No,East,20,2.56
2023-03-12,4,104,88,Yes,No,South,38,3.45
2023-03-12,4,105,24,No,Yes,East,40,4.34
2023-03-12,5,101,69,No,Yes,West,32,3.98
2023-03-12,5,102,44,No,No,East,27,4.32
2023-03-12,5,103,41,Yes,Yes,North,23,4.33
2023-03-12,5,104,47,No,No,East,38,2.59
2023-03-12,5,105,25,Yes,Yes,South,26,3.05
2023-03-13,1,101,100,Yes,No,West,23,3.68
2023-03-13,1,102,100,No,No,South,25,4.27
2023-03-13,1,103,57,Yes,Yes,South,28,3.19
2023-03-13,1,104,76,Yes,Yes,North,35,3.38
2023-03-13,1,105,38,Yes,Yes,North,28,3.85
2023-03-13,2,101,32,Yes,No,South,28,3.63
2023-03-13,2,102,47,No,Yes,North,22,2.78
2023-03-13,2,103,67,Yes,Yes,South,26,3.37
2023-03-13,2,104,24,No,No,North,24,4.47
2023-03-13,2,105,36,No,No,West,23,3.95
2023-03-13,3,101,64,No,No,West,30,3.31
2023-03-13,3,102,76,Yes,No,East,38,3.22
2023-03-13,3,103,21,No,Yes,North,39,4.02
2023-03-13,3,104,90,No,Yes,West,38,3.76
2023-03-13,3,105,85,Yes,Yes,West,25,3.54
2023-03-13,4,101,77,Yes,No,South,30,3.27
2023-03-13,4,102,61,No,Yes,East,21,3.01
2023-03-13,4,103,67,Yes,No,East,25,3.25
2023-03-13,4,104,34,No,No,East,36,2.89
2023-03-13,4,105,61,No,No,East,39,3.34
2023-03-13,5,101,95,No,No,South,39,3.22
2023-03-13,5,102,47,Yes,No,East,29,2.85
2023-03-13,5,103,86,No,No,South,25,3.64
2023-03-13,5,104,66,Yes,Yes,West,29,3.07
2023-03-13,5,105,55,No,Yes,West,39,2.8
2023-03-14,1,101,72,No,No,South,36,4.15
2023-03-14,1,102,39,Yes,No,South,23,3.04
2023-03-14,1,103,59,Yes,Yes,West,28,2.92
2023-03-14,1,104,72,Yes,No,West,32,4.19
2023-03-14,1,105,50,No,No,South,28,3.25
2023-03-14,2,101,61,No,Yes,West,21,3.32
2023-03-14,2,102,60,No,Yes,West,39,4.46
2023-03-14,2,103,58,Yes,No,East,27,3.93
2023-03-14,2,104,73,No,No,South,38,2.68
2023-03-14,2,105,88,Yes,Yes,South,22,2.98
2023-03-14,3,101,92,Yes,Yes,East,35,3.19
2023-03-14,3,102,74,Yes,No,West,30,3.47
2023-03-14,3,103,63,Yes,No,West,36,3.21
2023-03-14,3,104,66,No,Yes,West,24,3.61
2023-03-14,3,105,100,No,No,North,38,2.57
2023-03-14,4,101,83,Yes,No,North,21,4.2
2023-03-14,4,102,70,No,Yes,East,36,4.12
2023-03-14,4,103,96,Yes,Yes,West,25,4.36
2023-03-14,4,104,62,No,Yes,South,29,3.3
2023-03-14,4,105,68,Yes,Yes,South,31,4.06
2023-03-14,5,101,60,Yes,No,West,20,4.28
2023-03-14,5,102,36,No,Yes,West,36,3.03
2023-03-14,5,103,32,No,Yes,East,30,4.02
2023-03-14,5,104,21,No,Yes,West,38,4.08
2023-03-14,5,105,64,No,Yes,West,39,3.55
2023-03-15,1,101,77,No,Yes,East,29,4.46
2023-03-15,1,102,74,No,Yes,South,20,4.49
2023-03-15,1,103,38,Yes,No,West,34,4.12
2023-03-15,1,104,90,No,No,North,24,3.73
2023-03-15,1,105,61,Yes,No,South,33,3.83
2023-03-15,2,101,33,Yes,No,South,22,3.88
2023-03-15,2,102,71,No,No,East,36,2.84
2023-03-15,2,103,34,Yes,Yes,North,40,2.81
2023-03-15,2,104,95,No,No,South,36,2.58
2023-03-15,2,105,75,No,Yes,South,34,3.55
2023-03-15,3,101,85,Yes,Yes,South,31,4.23
2023-03-15,3,102,76,Yes,No,South,37,3.99
2023-03-15,3,103,59,Yes,Yes,East,40,3.96
2023-03-15,3,104,66,No,No,East,23,2.73
2023-03-15,3,105,33,No,Yes,East,30,4.18
2023-03-15,4,101,48,No,Yes,West,29,4.4
2023-03-15,4,102,48,Yes,No,West,31,4.02
2023-03-15,4,103,32,Yes,No,East,37,3.8
2023-03-15,4,104,20,No,No,East,37,4.23
2023-03-15,4,105,37,No,No,East,21,3.18
2023-03-15,5,101,30,No,No,North,27,3.4
2023-03-15,5,102,28,No,No,South,36,4.11
2023-03-15,5,103,83,Yes,Yes,South,32,3.38
2023-03-15,5,104,40,No,No,East,36,3.39
2023-03-15,5,105,73,No,No,West,37,2.55
2023-03-16,1,101,54,No,Yes,South,22,4.48
2023-03-16,1,102,55,No,No,West,38,2.55
2023-03-16,1,103,41,Yes,No,South,36,3.89
2023-03-16,1,104,75,No,No,West,34,2.78
2023-03-16,1,105,25,No,Yes,North,24,2.99
2023-03-16,2,101,26,No,No,South,37,3.52
2023-03-16,2,102,35,No,Yes,North,20,3.27
2023-03-16,2,103,22,No,No,West,32,4.47
2023-03-16,2,104,81,No,No,East,39,3.08
2023-03-16,2,105,46,No,No,West,34,3.18
2023-03-16,3,101,63,Yes,Yes,North,27,3.56
2023-03-16,3,102,83,Yes,No,West,26,3.06
2023-03-16,3,103,51,Yes,No,East,36,4.36
2023-03-16,3,104,40,No,No,South,24,2.57
2023-03-16,3,105,87,Yes,No,North,38,3.18
2023-03-16,4,101,61,No,No,South,26,3.04
2023-03-16,4,102,35,No,Yes,South,39,2.8
2023-03-16,4,103,56,No,No,North,32,3.94
2023-03-16,4,104,99,Yes,No,West,39,3.98
2023-03-16,4,105,23,No,No,East,20,4.45
2023-03-16,5,101,52,No,No,South,31,2.76
2023-03-16,5,102,47,Yes,No,West,23,3.28
2023-03-16,5,103,46,No,No,East,40,2.66
2023-03-16,5,104,32,No,No,West,28,2.53
2023-03-16,5,105,54,Yes,No,West,22,3.36
2023-03-17,1,101,24,Yes,Yes,West,27,3.84
2023-03-17,1,102,82,Yes,No,West,31,3.93
2023-03-17,1,103,42,Yes,Yes,East,24,4.08
2023-03-17,1,104,76,No,No,South,28,3.16
2023-03-17,1,105,93,Yes,No,South,26,3.01
2023-03-17,2,101,66,No,Yes,East,34,2.76
2023-03-17,2,102,57,No,Yes,West,25,3.55
2023-03-17,2,103,55,No,Yes,West,25,3.11
2023-03-17,2,104,30,No,Yes,North,30,4.47
2023-03-17,2,105,88,No,No,East,20,4.24
2023-03-17,3,101,28,No,No,West,32,4.01
2023-03-17,3,102,42,Yes,No,South,30,2.79
2023-03-17,3,103,41,No,Yes,South,25,3.76
2023-03-17,3,104,47,No,No,South,36,3.25
2023-03-17,3,105,43,Yes,No,West,39,3.29
2023-03-17,4,101,46,No,Yes,East,20,3.16
2023-03-17,4,102,46,No,No,North,39,3.44
2023-03-17,4,103,33,Yes,No,South,21,4.1
2023-03-17,4,104,78,No,Yes,West,38,2.91
2023-03-17,4,105,44,Yes,Yes,West,38,2.72
2023-03-17,5,101,51,Yes,No,North,38,2.94
2023-03-17,5,102,35,Yes,Yes,North,35,2.81
2023-03-17,5,103,49,No,No,East,36,3.71
2023-03-17,5,104,48,Yes,No,South,21,3.35
2023-03-17,5,105,98,Yes,Yes,North,31,4.3
2023-03-18,1,101,38,Yes,No,South,38,4.31
2023-03-18,1,102,29,Yes,No,East,36,2.78
2023-03-18,1,103,64,No,Yes,East,30,2.55
2023-03-18,1,104,93,No,Yes,East,35,2.9
2023-03-18,1,105,89,Yes,Yes,East,34,3.36
2023-03-18,2,101,70,Yes,Yes,South,26,3.49
2023-03-18,2,102,82,No,Yes,South,33,4.07
2023-03-18,2,103,27,No,No,South,28,4.2
2023-03-18,2,104,53,No,No,East,36,3.24
2023-03-18,2,105,21,Yes,Yes,East,33,3.36
2023-03-18,3,101,64,Yes,Yes,North,28,4.01
2023-03-18,3,102,45,Yes,Yes,West,40,4.35
2023-03-18,3,103,26,Yes,Yes,North,30,3.37
2023-03-18,3,104,55,Yes,No,East,40,4.3
2023-03-18,3,105,47,Yes,Yes,North,32,3.82
2023-03-18,4,101,43,Yes,No,North,39,4.2
2023-03-18,4,102,28,No,No,East,37,3.07
2023-03-18,4,103,93,No,No,South,25,4.07
2023-03-18,4,104,31,Yes,Yes,South,38,4.22
2023-03-18,4,105,56,Yes,Yes,North,23,3.81
2023-03-18,5,101,34,No,Yes,West,27,2.96
2023-03-18,5,102,67,Yes,No,East,20,4.05
2023-03-18,5,103,32,Yes,Yes,East,35,3.19
2023-03-18,5,104,88,Yes,Yes,West,31,3.41
2023-03-18,5,105,84,No,Yes,West,20,3.51
2023-03-19,1,101,61,No,No,South,31,4.36
2023-03-19,1,102,100,Yes,No,South,36,3.08
2023-03-19,1,103,68,No,Yes,West,30,3.71
2023-03-19,1,104,94,No,Yes,East,37,3.69
2023-03-19,1,105,70,Yes,Yes,West,20,3.86
2023-03-19,2,101,41,Yes,No,South,20,2.88
2023-03-19,2,102,82,Yes,Yes,North,23,3.78
2023-03-19,2,103,91,No,Yes,West,29,3.74
2023-03-19,2,104,99,No,No,West,32,4.13
2023-03-19,2,105,39,Yes,No,South,32,3.84
2023-03-19,3,101,49,No,Yes,South,22,2.55
2023-03-19,3,102,30,Yes,Yes,West,40,3.25
2023-03-19,3,103,84,No,No,East,25,3.85
2023-03-19,3,104,32,No,No,South,26,3.06
2023-03-19,3,105,60,No,Yes,North,39,3.77
2023-03-19,4,101,58,Yes,No,East,33,3.06
2023-03-19,4,102,56,Yes,No,West,21,2.51
2023-03-19,4,103,41,No,Yes,East,39,2.98
2023-03-19,4,104,23,Yes,No,South,34,4.06
2023-03-19,4,105,33,Yes,Yes,East,25,2.85
2023-03-19,5,101,97,Yes,Yes,North,34,4.13
2023-03-19,5,102,82,No,No,West,35,4.03
2023-03-19,5,103,90,Yes,Yes,East,32,2.52
2023-03-19,5,104,34,No,Yes,South,32,3.02
2023-03-19,5,105,35,Yes,No,South,20,4.1
2023-03-20,1,101,20,No,No,East,24,4.44
2023-03-20,1,102,22,No,No,West,27,4.13
2023-03-20,1,103,31,Yes,Yes,North,29,2.98
2023-03-20,1,104,92,No,No,East,37,3.44
2023-03-20,1,105,20,Yes,No,East,34,3.38
2023-03-20,2,101,43,No,Yes,East,34,3.37
2023-03-20,2,102,30,No,No,South,38,3.34
2023-03-20,2,103,82,No,Yes,North,33,3.76
2023-03-20,2,104,52,No,No,West,40,4.06
2023-03-20,2,105,34,Yes,No,West,29,3.96
2023-03-20,3,101,40,Yes,No,West,28,4.28
2023-03-20,3,102,79,Yes,Yes,West,35,3.77
2023-03-20,3,103,34,No,Yes,East,20,4.41
2023-03-20,3,104,36,Yes,Yes,West,28,2.85
2023-03-20,3,105,42,Yes,Yes,South,34,4.49
2023-03-20,4,101,96,Yes,No,East,27,3.59
2023-03-20,4,102,34,Yes,No,West,32,4.17
2023-03-20,4,103,60,No,No,North,34,2.57
2023-03-20,4,104,73,No,No,South,31,3.81
2023-03-20,4,105,34,No,Yes,North,20,4.41
2023-03-20,5,101,94,Yes,Yes,South,33,4.4
2023-03-20,5,102,26,Yes,No,South,32,2.64
2023-03-20,5,103,46,Yes,No,West,31,2.88
2023-03-20,5,104,37,Yes,No,South,40,4.39
2023-03-20,5,105,30,No,Yes,East,40,2.58
2023-03-21,1,101,22,Yes,No,North,25,2.53
2023-03-21,1,102,43,No,No,North,28,2.76
2023-03-21,1,103,22,No,No,East,20,2.63
2023-03-21,1,104,75,Yes,Yes,North,39,3.67
2023-03-21,1,105,84,No,No,East,34,4.3
2023-03-21,2,101,70,No,No,West,28,2.93
2023-03-21,2,102,96,No,Yes,South,35,3.69
2023-03-21,2,103,87,No,Yes,East,23,2.9
2023-03-21,2,104,41,Yes,Yes,North,23,3.22
2023-03-21,2,105,55,Yes,Yes,East,22,4.27
2023-03-21,3,101,76,Yes,Yes,North,24,3.92
2023-03-21,3,102,63,Yes,Yes,North,22,2.53
2023-03-21,3,103,42,Yes,Yes,East,27,4.45
2023-03-21,3,104,35,No,Yes,North,31,3.65
2023-03-21,3,105,30,Yes,Yes,North,39,4.33
2023-03-21,4,101,74,No,No,West,20,2.81
2023-03-21,4,102,40,No,No,East,38,3.45
2023-03-21,4,103,35,Yes,Yes,West,28,3.27
2023-03-21,4,104,37,No,No,West,29,4.0
2023-03-21,4,105,75,No,No,North,29,2.97
2023-03-21,5,101,55,No,No,North,32,3.45
2023-03-21,5,102,63,No,No,West,34,3.5
2023-03-21,5,103,44,Yes,Yes,East,26,3.06
2023-03-21,5,104,32,Yes,No,East,27,2.51
2023-03-21,5,105,73,No,No,North,25,4.35
2023-03-22,1,101,32,Yes,No,North,27,3.47
2023-03-22,1,102,34,No,No,North,26,4.46
2023-03-22,1,103,100,No,No,East,38,2.75
2023-03-22,1,104,30,No,No,West,29,3.59
2023-03-22,1,105,45,Yes,No,North,25,3.36
2023-03-22,2,101,29,No,Yes,South,33,3.9
2023-03-22,2,102,97,Yes,No,North,30,4.46
2023-03-22,2,103,74,No,No,West,37,2.54
2023-03-22,2,104,93,Yes,No,East,31,3.39
2023-03-22,2,105,43,Yes,Yes,South,27,4.27
2023-03-22,3,101,59,Yes,No,South,36,2.61
2023-03-22,3,102,90,Yes,No,East,29,3.48
2023-03-22,3,103,27,No,No,North,26,2.52
2023-03-22,3,104,21,No,Yes,West,36,4.49
2023-03-22,3,105,82,No,No,East,29,3.13
2023-03-22,4,101,39,No,Yes,South,32,2.52
2023-03-22,4,102,32,No,Yes,South,21,4.34
2023-03-22,4,103,36,No,No,East,26,3.72
2023-03-22,4,104,48,Yes,No,South,30,3.85
2023-03-22,4,105,25,Yes,No,West,35,3.18
2023-03-22,5,101,38,Yes,Yes,South,22,3.31
2023-03-22,5,102,46,Yes,Yes,West,39,3.61
2023-03-22,5,103,88,Yes,Yes,West,29,4.44
2023-03-22,5,104,49,No,Yes,West,32,3.27
2023-03-22,5,105,59,No,No,West,22,4.09
2023-03-23,1,101,58,No,Yes,North,33,3.13
2023-03-23,1,102,84,No,Yes,North,25,2.65
2023-03-23,1,103,75,No,Yes,West,24,2.89
2023-03-23,1,104,58,Yes,No,North,23,3.91
2023-03-23,1,105,72,Yes,No,East,25,4.32
2023-03-23,2,101,35,No,No,East,38,4.03
2023-03-23,2,102,100,No,Yes,North,22,2.68
2023-03-23,2,103,39,Yes,Yes,North,35,4.48
2023-03-23,2,104,62,Yes,Yes,East,20,3.65
2023-03-23,2,105,73,Yes,Yes,South,25,2.86
2023-03-23,3,101,87,Yes,No,East,37,2.72
2023-03-23,3,102,69,No,Yes,South,26,3.78
2023-03-23,3,103,90,Yes,No,South,39,2.6
2023-03-23,3,104,27,Yes,Yes,North,26,2.51
2023-03-23,3,105,34,Yes,Yes,East,24,2.54
2023-03-23,4,101,33,No,No,South,36,2.78
2023-03-23,4,102,80,No,No,North,37,4.1
2023-03-23,4,103,27,No,No,South,22,3.87
2023-03-23,4,104,36,No,Yes,East,23,2.68
2023-03-23,4,105,86,Yes,Yes,North,26,4.17
2023-03-23,5,101,71,No,Yes,West,30,4.5
2023-03-23,5,102,43,Yes,Yes,East,22,4.02
2023-03-23,5,103,91,Yes,No,North,26,3.25
2023-03-23,5,104,58,Yes,Yes,North,26,4.32
2023-03-23,5,105,86,Yes,No,North,31,4.43
2023-03-24,1,101,44,Yes,Yes,South,25,3.72
2023-03-24,1,102,76,No,No,East,29,3.65
2023-03-24,1,103,95,Yes,No,North,22,2.81
2023-03-24,1,104,31,No,No,East,34,2.91
2023-03-24,1,105,51,No,Yes,South,27,3.83
2023-03-24,2,101,31,Yes,Yes,East,37,3.21
2023-03-24,2,102,62,No,No,South,30,3.42
2023-03-24,2,103,36,Yes,Yes,West,26,3.74
2023-03-24,2,104,34,No,No,East,32,3.31
2023-03-24,2,105,60,Yes,No,East,29,2.82
2023-03-24,3,101,65,No,No,North,20,3.27
2023-03-24,3,102,85,No,No,West,38,4.32
2023-03-24,3,103,90,No,Yes,North,26,3.18
2023-03-24,3,104,75,Yes,Yes,East,36,4.23
2023-03-24,3,105,76,Yes,No,North,37,3.44
2023-03-24,4,101,94,Yes,No,South,31,3.97
2023-03-24,4,102,46,No,Yes,West,27,4.05
2023-03-24,4,103,99,No,No,North,24,3.53
2023-03-24,4,104,65,No,No,North,23,3.58
2023-03-24,4,105,82,No,No,West,39,3.62
2023-03-24,5,101,27,No,No,East,20,3.24
2023-03-24,5,102,37,Yes,Yes,East,39,3.91
2023-03-24,5,103,54,Yes,No,East,40,3.52
2023-03-24,5,104,92,Yes,No,East,31,2.7
2023-03-24,5,105,80,No,No,West,32,3.3
2023-03-25,1,101,21,No,No,North,38,3.23
2023-03-25,1,102,68,Yes,No,East,21,3.51
2023-03-25,1,103,36,Yes,Yes,North,28,2.76
2023-03-25,1,104,74,Yes,No,East,20,3.29
2023-03-25,1,105,91,Yes,No,West,31,4.28
2023-03-25,2,101,38,No,No,East,20,4.0
2023-03-25,2,102,23,Yes,Yes,South,20,3.81
2023-03-25,2,103,62,Yes,No,East,32,2.65
2023-03-25,2,104,32,Yes,No,North,37,2.83
2023-03-25,2,105,87,Yes,No,South,39,4.48
2023-03-25,3,101,87,Yes,Yes,East,38,4.04
2023-03-25,3,102,74,No,Yes,North,27,3.74
2023-03-25,3,103,80,No,No,South,35,3.36
2023-03-25,3,104,79,No,No,South,26,4.29
2023-03-25,3,105,72,No,Yes,South,35,4.37
2023-03-25,4,101,87,Yes,No,East,39,2.6
2023-03-25,4,102,28,No,Yes,West,37,3.29
2023-03-25,4,103,82,Yes,Yes,South,31,3.45
2023-03-25,4,104,28,No,No,East,38,3.59
2023-03-25,4,105,90,No,Yes,West,31,3.61
2023-03-25,5,101,72,No,Yes,East,32,3.5
2023-03-25,5,102,30,No,Yes,West,21,3.34
2023-03-25,5,103,28,Yes,Yes,South,27,3.1
2023-03-25,5,104,20,No,Yes,West,24,3.98
2023-03-25,5,105,33,Yes,Yes,West,36,4.24
2023-03-26,1,101,76,No,Yes,South,38,3.36
2023-03-26,1,102,54,Yes,Yes,North,21,2.88
2023-03-26,1,103,32,No,Yes,East,35,3.91
2023-03-26,1,104,21,No,Yes,West,35,2.78
2023-03-26,1,105,62,Yes,Yes,East,38,4.3
2023-03-26,2,101,78,Yes,Yes,West,38,3.63
2023-03-26,2,102,41,No,Yes,West,28,4.4
2023-03-26,2,103,37,No,Yes,West,21,2.59
2023-03-26,2,104,78,No,Yes,North,34,4.02
2023-03-26,2,105,22,Yes,Yes,North,35,3.19
2023-03-26,3,101,82,Yes,No,South,21,3.15
2023-03-26,3,102,20,Yes,No,South,39,2.74
2023-03-26,3,103,68,Yes,No,East,21,3.71
2023-03-26,3,104,83,Yes,No,North,31,3.2
2023-03-26,3,105,32,Yes,No,West,21,3.2
2023-03-26,4,101,54,No,Yes,North,36,3.57
2023-03-26,4,102,75,Yes,Yes,East,20,4.27
2023-03-26,4,103,69,No,No,East,36,2.63
2023-03-26,4,104,62,No,No,South,40,4.2
2023-03-26,4,105,38,Yes,Yes,East,33,3.06
2023-03-26,5,101,86,No,No,South,22,4.23
2023-03-26,5,102,78,Yes,No,South,26,4.07
2023-03-26,5,103,40,No,Yes,East,24,3.59
2023-03-26,5,104,38,No,Yes,South,27,3.57
2023-03-26,5,105,41,No,Yes,North,40,4.33
2023-03-27,1,101,57,No,No,North,25,3.89
2023-03-27,1,102,68,No,No,South,20,3.23
2023-03-27,1,103,64,No,Yes,South,40,3.42
2023-03-27,1,104,65,Yes,Yes,West,33,3.5
2023-03-27,1,105,92,Yes,No,West,29,3.07
2023-03-27,2,101,62,No,No,East,22,3.94
2023-03-27,2,102,50,Yes,No,West,36,3.16
2023-03-27,2,103,100,Yes,Yes,North,27,2.82
2023-03-27,2,104,63,No,Yes,West,21,2.54
2023-03-27,2,105,57,Yes,Yes,South,33,2.86
2023-03-27,3,101,36,Yes,Yes,South,25,2.82
2023-03-27,3,102,80,No,Yes,North,32,4.21
2023-03-27,3,103,89,No,Yes,North,37,4.35
2023-03-27,3,104,38,No,No,East,31,2.91
2023-03-27,3,105,28,Yes,Yes,North,40,2.57
2023-03-27,4,101,53,No,No,West,38,4.28
2023-03-27,4,102,67,No,Yes,West,34,3.94
2023-03-27,4,103,34,Yes,Yes,North,20,2.86
2023-03-27,4,104,31,Yes,No,North,35,3.86
2023-03-27,4,105,58,Yes,No,North,30,3.1
2023-03-27,5,101,91,No,Yes,North,27,3.0
2023-03-27,5,102,93,Yes,No,West,33,3.06
2023-03-27,5,103,23,Yes,Yes,West,21,2.53
2023-03-27,5,104,98,Yes,Yes,East,26,3.73
2023-03-27,5,105,46,Yes,No,South,25,3.94
2023-03-28,1,101,100,No,Yes,East,38,2.98
2023-03-28,1,102,76,No,No,East,27,2.64
2023-03-28,1,103,70,No,Yes,East,25,2.56
2023-03-28,1,104,25,Yes,Yes,West,39,3.1
2023-03-28,1,105,40,Yes,No,North,37,2.82
2023-03-28,2,101,96,Yes,Yes,South,23,2.51
2023-03-28,2,102,78,Yes,Yes,West,27,2.76
2023-03-28,2,103,45,No,No,North,26,3.5
